estado,fecha,casos_acumulados_um,casos_acumulados_res,muertes_acumuladas_um,muertes_acumuladas_res,casos_nuevos_um,casos_nuevos_res,muertes_nuevas_um,muertes_nuevas_res
Veracruz,2020-04-26,334,354,25,27,35,35,2,2
Veracruz,2020-04-27,402,423,31,33,68,69,6,6
Veracruz,2020-04-28,438,465,38,40,36,42,7,7
Veracruz,2020-04-29,486,514,42,44,48,49,4,4
Veracruz,2020-04-30,546,575,52,53,60,61,10,9
Veracruz,2020-05-01,586,617,56,57,40,42,4,4
Veracruz,2020-05-02,641,672,59,60,55,55,3,3
Veracruz,2020-05-03,673,705,64,65,32,33,5,5
Veracruz,2020-05-04,772,803,68,69,99,98,4,4
Veracruz,2020-05-05,806,836,79,79,34,33,11,10
Veracruz,2020-05-06,839,872,83,83,33,36,4,4
Veracruz,2020-05-07,926,959,99,98,87,87,16,15
Veracruz,2020-05-08,1013,1049,112,111,87,90,13,13
Veracruz,2020-05-09,1114,1155,121,120,101,106,9,9
Veracruz,2020-05-10,1158,1205,123,123,44,50,2,3
Veracruz,2020-05-11,1306,1352,135,135,148,147,12,12
Veracruz,2020-05-12,1448,1497,155,155,142,145,20,20
Veracruz,2020-05-13,1520,1574,166,167,72,77,11,12
Veracruz,2020-05-14,1612,1666,195,197,92,92,29,30
Veracruz,2020-05-15,1644,1700,222,224,32,34,27,27
Veracruz,2020-05-16,1747,1805,234,235,103,105,12,11
Veracruz,2020-05-17,1868,1925,238,239,121,120,4,4
Veracruz,2020-05-18,1978,2039,243,245,110,114,5,6
Veracruz,2020-05-19,2154,2218,261,267,176,179,18,22
Veracruz,2020-05-20,2222,2288,274,281,68,70,13,14
Veracruz,2020-05-21,2363,2430,292,299,141,142,18,18
Veracruz,2020-05-22,2529,2601,331,341,166,171,39,42
Veracruz,2020-05-23,2615,2689,341,351,86,88,10,10
Veracruz,2020-05-24,2692,2769,365,375,77,80,24,24
Veracruz,2020-05-25,2868,2944,372,383,176,175,7,8
Veracruz,2020-05-26,3173,3258,416,428,305,314,44,45
Veracruz,2020-05-27,3281,3374,430,444,108,116,14,16
Veracruz,2020-05-28,3370,3470,460,476,89,96,30,32
Veracruz,2020-05-29,3458,3562,495,512,88,92,35,36
Veracruz,2020-05-30,3515,3624,506,524,57,62,11,12
Veracruz,2020-05-31,3604,3716,518,535,89,92,12,11
Veracruz,2020-06-01,3894,4008,537,555,290,292,19,20
Veracruz,2020-06-02,4195,4311,581,600,301,303,44,45
Veracruz,2020-06-03,4250,4367,649,666,55,56,68,66
Veracruz,2020-06-04,4468,4586,682,701,218,219,33,35
Veracruz,2020-06-05,4755,4871,721,741,287,285,39,40
Veracruz,2020-06-06,4884,5007,748,768,129,136,27,27
Veracruz,2020-06-07,5009,5136,750,770,125,129,2,2
Veracruz,2020-06-08,5153,5283,774,794,144,147,24,24
Veracruz,2020-06-09,5389,5529,815,837,236,246,41,43
Veracruz,2020-06-10,5613,5751,870,892,224,222,55,55
Veracruz,2020-06-11,5779,5913,911,934,166,162,41,42
Veracruz,2020-06-12,6005,6133,937,962,226,220,26,28
Veracruz,2020-06-13,6113,6245,973,999,108,112,36,37
Veracruz,2020-06-14,6421,6550,1011,1038,308,305,38,39
Veracruz,2020-06-15,6621,6754,1039,1066,200,204,28,28
Veracruz,2020-06-16,6823,6973,1091,1117,202,219,52,51
Veracruz,2020-06-17,7084,7235,1123,1151,261,262,32,34
Veracruz,2020-06-18,7240,7400,1160,1188,156,165,37,37
Veracruz,2020-06-19,7422,7588,1196,1224,182,188,36,36
Veracruz,2020-06-20,7614,7780,1220,1246,192,192,24,22
Yucatán,2020-03-13,1,NA,0,NA,1,NA,0,NA
Yucatán,2020-03-14,1,NA,0,NA,0,NA,0,NA
Yucatán,2020-03-15,1,NA,0,NA,0,NA,0,NA
Yucatán,2020-03-16,4,NA,0,NA,3,NA,0,NA
Yucatán,2020-03-17,5,NA,0,NA,1,NA,0,NA
Yucatán,2020-03-18,8,NA,0,NA,3,NA,0,NA
Yucatán,2020-03-19,13,NA,0,NA,5,NA,0,NA
Yucatán,2020-03-20,13,NA,0,NA,0,NA,0,NA
Yucatán,2020-03-21,14,NA,0,NA,1,NA,0,NA
Yucatán,2020-03-22,19,NA,0,NA,5,NA,0,NA
Yucatán,2020-03-23,19,NA,0,NA,0,NA,0,NA
Yucatán,2020-03-24,24,NA,0,NA,5,NA,0,NA
Yucatán,2020-03-25,29,NA,0,NA,5,NA,0,NA
Yucatán,2020-03-26,32,NA,0,NA,3,NA,0,NA
Yucatán,2020-03-27,36,NA,0,NA,4,NA,0,NA
Yucatán,2020-03-28,38,NA,0,NA,2,NA,0,NA
Yucatán,2020-03-29,41,NA,0,NA,3,NA,0,NA
Yucatán,2020-03-30,46,NA,0,NA,5,NA,0,NA
Yucatán,2020-03-31,49,NA,0,NA,3,NA,0,NA
Yucatán,2020-04-01,52,NA,0,NA,3,NA,0,NA
Yucatán,2020-04-02,53,NA,0,NA,1,NA,0,NA
Yucatán,2020-04-03,59,NA,0,NA,6,NA,0,NA
Yucatán,2020-04-04,62,NA,0,NA,3,NA,0,NA
Yucatán,2020-04-05,67,NA,2,NA,5,NA,2,NA
Yucatán,2020-04-06,72,NA,2,NA,5,NA,0,NA
Yucatán,2020-04-07,74,NA,2,NA,2,NA,0,NA
Yucatán,2020-04-08,74,NA,3,NA,0,NA,1,NA
Yucatán,2020-04-09,88,NA,3,NA,14,NA,0,NA
Yucatán,2020-04-10,88,NA,4,NA,0,NA,1,NA
Yucatán,2020-04-11,103,NA,4,NA,15,NA,0,NA
Yucatán,2020-04-12,107,109,6,6,4,NA,2,NA
Yucatán,2020-04-13,114,116,6,6,7,7,0,0
Yucatán,2020-04-14,116,119,7,7,2,3,1,1
Yucatán,2020-04-15,128,132,7,7,12,13,0,0
Yucatán,2020-04-16,131,136,7,7,3,4,0,0
Yucatán,2020-04-17,140,145,8,8,9,9,1,1
Yucatán,2020-04-18,172,177,10,10,32,32,2,2
Yucatán,2020-04-19,176,180,10,10,4,3,0,0
Yucatán,2020-04-20,191,195,10,10,15,15,0,0
Yucatán,2020-04-21,194,199,12,12,3,4,2,2
Yucatán,2020-04-22,199,204,15,15,5,5,3,3
Yucatán,2020-04-23,234,238,18,18,35,34,3,3
Yucatán,2020-04-24,244,248,19,19,10,10,1,1
Yucatán,2020-04-25,299,302,20,20,55,54,1,1
Yucatán,2020-04-26,321,323,20,20,22,21,0,0
Yucatán,2020-04-27,350,353,23,23,29,30,3,3
Yucatán,2020-04-28,375,378,23,23,25,25,0,0
Yucatán,2020-04-29,401,404,26,26,26,26,3,3
Yucatán,2020-04-30,445,448,26,26,44,44,0,0
Yucatán,2020-05-01,485,489,30,30,40,41,4,4
Yucatán,2020-05-02,530,533,30,30,45,44,0,0
Yucatán,2020-05-03,584,588,31,31,54,55,1,1
Yucatán,2020-05-04,604,608,31,31,20,20,0,0
Yucatán,2020-05-05,645,648,33,33,41,40,2,2
Yucatán,2020-05-06,684,688,36,36,39,40,3,3
Yucatán,2020-05-07,721,727,39,39,37,39,3,3
Yucatán,2020-05-08,747,753,48,47,26,26,9,8
Yucatán,2020-05-09,784,791,48,47,37,38,0,0
Yucatán,2020-05-10,823,829,48,47,39,38,0,0
Yucatán,2020-05-11,842,848,51,50,19,19,3,3
Yucatán,2020-05-12,877,883,54,53,35,35,3,3
Yucatán,2020-05-13,918,924,54,53,41,41,0,0
Yucatán,2020-05-14,967,972,62,61,49,48,8,8
Yucatán,2020-05-15,1018,1025,68,67,51,53,6,6
Yucatán,2020-05-16,1077,1082,76,75,59,57,8,8
Yucatán,2020-05-17,1108,1113,77,76,31,31,1,1
Yucatán,2020-05-18,1146,1151,80,79,38,38,3,3
Yucatán,2020-05-19,1199,1204,84,82,53,53,4,3
Yucatán,2020-05-20,1239,1244,97,95,40,40,13,13
Yucatán,2020-05-21,1318,1323,100,98,79,79,3,3
Yucatán,2020-05-22,1360,1365,109,107,42,42,9,9
Yucatán,2020-05-23,1415,1419,110,108,55,54,1,1
Yucatán,2020-05-24,1483,1487,116,114,68,68,6,6
Yucatán,2020-05-25,1519,1522,123,121,36,35,7,7
Yucatán,2020-05-26,1564,1567,128,126,45,45,5,5
Yucatán,2020-05-27,1599,1602,132,130,35,35,4,4
Yucatán,2020-05-28,1658,1661,139,137,59,59,7,7
Yucatán,2020-05-29,1693,1696,142,140,35,35,3,3
Yucatán,2020-05-30,1768,1771,146,144,75,75,4,4
Yucatán,2020-05-31,1819,1823,155,153,51,52,9,9
Yucatán,2020-06-01,1859,1863,164,162,40,40,9,9
Yucatán,2020-06-02,1915,1919,173,171,56,56,9,9
Yucatán,2020-06-03,1957,1961,192,190,42,42,19,19
Yucatán,2020-06-04,2010,2012,202,200,53,51,10,10
Yucatán,2020-06-05,2057,2059,207,205,47,47,5,5
Yucatán,2020-06-06,2097,2100,208,206,40,41,1,1
Yucatán,2020-06-07,2127,2130,208,206,30,30,0,0
Yucatán,2020-06-08,2147,2150,211,209,20,20,3,3
Yucatán,2020-06-09,2193,2195,219,217,46,45,8,8
Yucatán,2020-06-10,2280,2285,225,223,87,90,6,6
Yucatán,2020-06-11,2334,2340,232,230,54,55,7,7
Yucatán,2020-06-12,2417,2423,240,238,83,83,8,8
Yucatán,2020-06-13,2482,2487,246,243,65,64,6,5
Yucatán,2020-06-14,2521,2526,248,245,39,39,2,2
Yucatán,2020-06-15,2578,2581,256,253,57,55,8,8
Yucatán,2020-06-16,2684,2686,275,272,106,105,19,19
Yucatán,2020-06-17,2769,2772,301,298,85,86,26,26
Yucatán,2020-06-18,2864,2867,305,302,95,95,4,4
Yucatán,2020-06-19,2981,2984,318,316,117,117,13,14
Yucatán,2020-06-20,3073,3077,323,321,92,93,5,5
Zacatecas,2020-03-21,1,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-22,2,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-23,3,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-24,3,NA,0,NA,0,NA,0,NA
Zacatecas,2020-03-25,3,NA,0,NA,0,NA,0,NA
Zacatecas,2020-03-26,4,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-27,4,NA,0,NA,0,NA,0,NA
Zacatecas,2020-03-28,4,NA,0,NA,0,NA,0,NA
Zacatecas,2020-03-29,5,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-30,6,NA,0,NA,1,NA,0,NA
Zacatecas,2020-03-31,6,NA,0,NA,0,NA,0,NA
Zacatecas,2020-04-01,6,NA,1,NA,0,NA,1,NA
Zacatecas,2020-04-02,7,NA,1,NA,1,NA,0,NA
Zacatecas,2020-04-03,7,NA,1,NA,0,NA,0,NA
Zacatecas,2020-04-04,10,NA,2,NA,3,NA,1,NA
Zacatecas,2020-04-05,10,NA,2,NA,0,NA,0,NA
Zacatecas,2020-04-06,9,NA,2,NA,-1,NA,0,NA
Zacatecas,2020-04-07,10,NA,2,NA,1,NA,0,NA
Zacatecas,2020-04-08,11,NA,2,NA,1,NA,0,NA
Zacatecas,2020-04-09,11,NA,2,NA,0,NA,0,NA
Zacatecas,2020-04-10,14,NA,2,NA,3,NA,0,NA
Zacatecas,2020-04-11,14,NA,2,NA,0,NA,0,NA
Zacatecas,2020-04-12,15,16,2,2,1,NA,0,NA
Zacatecas,2020-04-13,16,17,2,2,1,1,0,0
Zacatecas,2020-04-14,17,18,2,2,1,1,0,0
Zacatecas,2020-04-15,18,19,2,2,1,1,0,0
Zacatecas,2020-04-16,18,18,2,2,0,-1,0,0
Zacatecas,2020-04-17,23,23,2,2,5,5,0,0
Zacatecas,2020-04-18,27,27,2,2,4,4,0,0
Zacatecas,2020-04-19,27,28,2,2,0,1,0,0
Zacatecas,2020-04-20,31,32,2,2,4,4,0,0
Zacatecas,2020-04-21,32,33,3,3,1,1,1,1
Zacatecas,2020-04-22,43,44,3,3,11,11,0,0
Zacatecas,2020-04-23,47,48,3,3,4,4,0,0
Zacatecas,2020-04-24,50,51,4,4,3,3,1,1
Zacatecas,2020-04-25,57,58,4,4,7,7,0,0
Zacatecas,2020-04-26,64,66,4,4,7,8,0,0
Zacatecas,2020-04-27,64,66,4,4,0,0,0,0
Zacatecas,2020-04-28,66,68,7,7,2,2,3,3
Zacatecas,2020-04-29,67,70,7,7,1,2,0,0
Zacatecas,2020-04-30,74,77,8,8,7,7,1,1
Zacatecas,2020-05-01,83,87,8,8,9,10,0,0
Zacatecas,2020-05-02,91,94,10,10,8,7,2,2
Zacatecas,2020-05-03,96,99,13,13,5,5,3,3
Zacatecas,2020-05-04,106,110,16,15,10,11,3,2
Zacatecas,2020-05-05,109,113,17,17,3,3,1,2
Zacatecas,2020-05-06,115,119,18,18,6,6,1,1
Zacatecas,2020-05-07,124,128,18,18,9,9,0,0
Zacatecas,2020-05-08,131,135,18,18,7,7,0,0
Zacatecas,2020-05-09,136,140,18,18,5,5,0,0
Zacatecas,2020-05-10,145,150,19,19,9,10,1,1
Zacatecas,2020-05-11,151,157,19,19,6,7,0,0
Zacatecas,2020-05-12,153,160,20,20,2,3,1,1
Zacatecas,2020-05-13,160,168,21,21,7,8,1,1
Zacatecas,2020-05-14,164,172,22,22,4,4,1,1
Zacatecas,2020-05-15,173,181,22,22,9,9,0,0
Zacatecas,2020-05-16,182,190,23,23,9,9,1,1
Zacatecas,2020-05-17,192,200,23,23,10,10,0,0
Zacatecas,2020-05-18,195,203,25,25,3,3,2,2
Zacatecas,2020-05-19,197,206,26,26,2,3,1,1
Zacatecas,2020-05-20,203,212,27,27,6,6,1,1
Zacatecas,2020-05-21,205,213,27,27,2,1,0,0
Zacatecas,2020-05-22,215,223,27,27,10,10,0,0
Zacatecas,2020-05-23,222,230,27,27,7,7,0,0
Zacatecas,2020-05-24,229,236,27,27,7,6,0,0
Zacatecas,2020-05-25,237,243,28,28,8,7,1,1
Zacatecas,2020-05-26,246,251,29,29,9,8,1,1
Zacatecas,2020-05-27,256,261,29,29,10,10,0,0
Zacatecas,2020-05-28,267,272,31,31,11,11,2,2
Zacatecas,2020-05-29,273,279,32,32,6,7,1,1
Zacatecas,2020-05-30,279,284,33,33,6,5,1,1
Zacatecas,2020-05-31,287,292,34,34,8,8,1,1
Zacatecas,2020-06-01,296,301,35,35,9,9,1,1
Zacatecas,2020-06-02,306,311,38,39,10,10,3,4
Zacatecas,2020-06-03,316,322,39,40,10,11,1,1
Zacatecas,2020-06-04,335,341,41,42,19,19,2,2
Zacatecas,2020-06-05,341,347,43,44,6,6,2,2
Zacatecas,2020-06-06,363,368,44,46,22,21,1,2
Zacatecas,2020-06-07,373,380,44,46,10,12,0,0
Zacatecas,2020-06-08,382,388,46,48,9,8,2,2
Zacatecas,2020-06-09,398,403,50,52,16,15,4,4
Zacatecas,2020-06-10,418,423,53,55,20,20,3,3
Zacatecas,2020-06-11,451,461,55,56,33,38,2,1
Zacatecas,2020-06-12,493,501,55,57,42,40,0,1
Zacatecas,2020-06-13,508,514,57,59,15,13,2,2
Zacatecas,2020-06-14,522,528,57,59,14,14,0,0
Zacatecas,2020-06-15,546,550,58,60,24,22,1,1
Zacatecas,2020-06-16,556,560,62,65,10,10,4,5
Zacatecas,2020-06-17,575,580,66,68,19,20,4,3
Zacatecas,2020-06-18,604,612,69,71,29,32,3,3
Zacatecas,2020-06-19,634,642,71,75,30,30,2,4
Zacatecas,2020-06-20,662,670,72,76,28,28,1,1
