municipio,fecha,casos_acumulados,muertes_acumuladas,casos_nuevos,muertes_nuevas,clave
"Abasolo, Guanajuato",2020-04-18,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-19,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-20,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-21,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-22,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-23,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-24,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-25,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-26,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-27,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-28,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-29,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-04-30,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-05-01,2,0,0,0,11_001
"Abasolo, Guanajuato",2020-05-02,2,0,0,0,11_001
"Acámbaro, Guanajuato",2020-04-16,1,0,NA,NA,11_002
"Acámbaro, Guanajuato",2020-04-17,3,1,2,1,11_002
"Acámbaro, Guanajuato",2020-04-18,3,1,0,0,11_002
"Acámbaro, Guanajuato",2020-04-19,4,1,1,0,11_002
"Acámbaro, Guanajuato",2020-04-20,5,1,1,0,11_002
"Acámbaro, Guanajuato",2020-04-21,5,1,0,0,11_002
"Acámbaro, Guanajuato",2020-04-22,5,1,0,0,11_002
"Acámbaro, Guanajuato",2020-04-23,5,2,0,1,11_002
"Acámbaro, Guanajuato",2020-04-24,5,2,0,0,11_002
"Acámbaro, Guanajuato",2020-04-25,5,2,0,0,11_002
"Acámbaro, Guanajuato",2020-04-26,5,3,0,1,11_002
"Acámbaro, Guanajuato",2020-04-27,5,3,0,0,11_002
"Acámbaro, Guanajuato",2020-04-28,5,3,0,0,11_002
"Acámbaro, Guanajuato",2020-04-29,5,3,0,0,11_002
"Acámbaro, Guanajuato",2020-04-30,6,3,1,0,11_002
"Acámbaro, Guanajuato",2020-05-01,6,3,0,0,11_002
"Acámbaro, Guanajuato",2020-05-02,6,3,0,0,11_002
"San Miguel De Allende, Guanajuato",2020-04-12,3,0,NA,NA,11_003
"San Miguel De Allende, Guanajuato",2020-04-13,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-14,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-15,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-16,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-17,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-18,3,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-19,7,0,4,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-20,8,0,1,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-21,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-22,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-23,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-24,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-25,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-26,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-27,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-28,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-29,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-04-30,8,0,0,0,11_003
"San Miguel De Allende, Guanajuato",2020-05-01,9,0,1,0,11_003
"San Miguel De Allende, Guanajuato",2020-05-02,9,0,0,0,11_003
"Apaseo El Alto, Guanajuato",2020-04-27,1,0,NA,NA,11_004
"Apaseo El Alto, Guanajuato",2020-04-28,1,0,0,0,11_004
"Apaseo El Alto, Guanajuato",2020-04-29,1,0,0,0,11_004
"Apaseo El Alto, Guanajuato",2020-04-30,1,0,0,0,11_004
"Apaseo El Alto, Guanajuato",2020-05-01,1,0,0,0,11_004
"Apaseo El Alto, Guanajuato",2020-05-02,1,0,0,0,11_004
"Apaseo El Grande, Guanajuato",2020-04-29,2,0,NA,NA,11_005
"Apaseo El Grande, Guanajuato",2020-04-30,2,0,0,0,11_005
"Apaseo El Grande, Guanajuato",2020-05-01,2,0,0,0,11_005
"Apaseo El Grande, Guanajuato",2020-05-02,3,0,1,0,11_005
"Celaya, Guanajuato",2020-04-12,5,1,NA,NA,11_007
"Celaya, Guanajuato",2020-04-13,5,1,0,0,11_007
"Celaya, Guanajuato",2020-04-14,6,1,1,0,11_007
"Celaya, Guanajuato",2020-04-15,6,1,0,0,11_007
"Celaya, Guanajuato",2020-04-16,6,1,0,0,11_007
"Celaya, Guanajuato",2020-04-17,7,1,1,0,11_007
"Celaya, Guanajuato",2020-04-18,7,1,0,0,11_007
"Celaya, Guanajuato",2020-04-19,7,1,0,0,11_007
"Celaya, Guanajuato",2020-04-20,7,1,0,0,11_007
"Celaya, Guanajuato",2020-04-21,7,1,0,0,11_007
"Celaya, Guanajuato",2020-04-22,8,1,1,0,11_007
"Celaya, Guanajuato",2020-04-23,9,2,1,1,11_007
"Celaya, Guanajuato",2020-04-24,11,3,2,1,11_007
"Celaya, Guanajuato",2020-04-25,14,3,3,0,11_007
"Celaya, Guanajuato",2020-04-26,14,3,0,0,11_007
"Celaya, Guanajuato",2020-04-27,17,3,3,0,11_007
"Celaya, Guanajuato",2020-04-28,18,3,1,0,11_007
"Celaya, Guanajuato",2020-04-29,19,3,1,0,11_007
"Celaya, Guanajuato",2020-04-30,23,4,4,1,11_007
"Celaya, Guanajuato",2020-05-01,24,5,1,1,11_007
"Celaya, Guanajuato",2020-05-02,24,5,0,0,11_007
"Comonfort, Guanajuato",2020-04-19,1,0,NA,NA,11_009
"Comonfort, Guanajuato",2020-04-20,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-21,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-22,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-23,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-24,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-25,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-26,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-27,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-28,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-29,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-04-30,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-05-01,1,0,0,0,11_009
"Comonfort, Guanajuato",2020-05-02,1,0,0,0,11_009
"Coroneo, Guanajuato",2020-04-30,1,0,NA,NA,11_010
"Coroneo, Guanajuato",2020-05-01,1,0,0,0,11_010
"Coroneo, Guanajuato",2020-05-02,1,0,0,0,11_010
"Cortazar, Guanajuato",2020-04-12,1,0,NA,NA,11_011
"Cortazar, Guanajuato",2020-04-13,1,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-14,1,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-15,1,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-16,1,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-17,1,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-18,2,0,1,0,11_011
"Cortazar, Guanajuato",2020-04-19,2,0,0,0,11_011
"Cortazar, Guanajuato",2020-04-20,3,0,1,0,11_011
"Cortazar, Guanajuato",2020-04-21,6,0,3,0,11_011
"Cortazar, Guanajuato",2020-04-22,8,0,2,0,11_011
"Cortazar, Guanajuato",2020-04-23,8,1,0,1,11_011
"Cortazar, Guanajuato",2020-04-24,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-25,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-26,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-27,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-28,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-29,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-04-30,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-05-01,8,1,0,0,11_011
"Cortazar, Guanajuato",2020-05-02,8,1,0,0,11_011
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-04-26,2,0,NA,NA,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-04-27,2,0,0,0,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-04-28,2,0,0,0,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-04-29,2,0,0,0,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-04-30,2,0,0,0,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-05-01,2,0,0,0,11_014
"Dolores Hidalgo Cuna De La Independencia Nacional, Guanajuato",2020-05-02,2,0,0,0,11_014
"Guanajuato, Guanajuato",2020-04-12,7,1,NA,NA,11_015
"Guanajuato, Guanajuato",2020-04-13,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-14,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-15,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-16,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-17,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-18,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-19,7,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-20,8,1,1,0,11_015
"Guanajuato, Guanajuato",2020-04-21,8,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-22,9,1,1,0,11_015
"Guanajuato, Guanajuato",2020-04-23,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-24,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-25,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-26,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-27,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-28,9,1,0,0,11_015
"Guanajuato, Guanajuato",2020-04-29,10,1,1,0,11_015
"Guanajuato, Guanajuato",2020-04-30,10,2,0,1,11_015
"Guanajuato, Guanajuato",2020-05-01,11,2,1,0,11_015
"Guanajuato, Guanajuato",2020-05-02,11,2,0,0,11_015
"Irapuato, Guanajuato",2020-04-12,9,0,NA,NA,11_017
"Irapuato, Guanajuato",2020-04-13,9,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-14,9,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-15,9,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-16,9,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-17,13,0,4,0,11_017
"Irapuato, Guanajuato",2020-04-18,14,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-19,15,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-20,16,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-21,16,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-22,17,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-23,20,0,3,0,11_017
"Irapuato, Guanajuato",2020-04-24,20,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-25,20,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-26,20,0,0,0,11_017
"Irapuato, Guanajuato",2020-04-27,21,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-28,22,0,1,0,11_017
"Irapuato, Guanajuato",2020-04-29,25,0,3,0,11_017
"Irapuato, Guanajuato",2020-04-30,28,0,3,0,11_017
"Irapuato, Guanajuato",2020-05-01,28,0,0,0,11_017
"Irapuato, Guanajuato",2020-05-02,28,0,0,0,11_017
"Jaral Del Progreso, Guanajuato",2020-05-02,2,1,NA,NA,11_018
"Jerécuaro, Guanajuato",2020-04-22,1,0,NA,NA,11_019
"Jerécuaro, Guanajuato",2020-04-23,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-24,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-25,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-26,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-27,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-28,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-29,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-04-30,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-05-01,1,0,0,0,11_019
"Jerécuaro, Guanajuato",2020-05-02,1,0,0,0,11_019
"León, Guanajuato",2020-04-12,34,0,NA,NA,11_020
"León, Guanajuato",2020-04-13,36,0,2,0,11_020
"León, Guanajuato",2020-04-14,36,0,0,0,11_020
"León, Guanajuato",2020-04-15,36,0,0,0,11_020
"León, Guanajuato",2020-04-16,37,0,1,0,11_020
"León, Guanajuato",2020-04-17,42,0,5,0,11_020
"León, Guanajuato",2020-04-18,43,0,1,0,11_020
"León, Guanajuato",2020-04-19,46,0,3,0,11_020
"León, Guanajuato",2020-04-20,52,0,6,0,11_020
"León, Guanajuato",2020-04-21,52,0,0,0,11_020
"León, Guanajuato",2020-04-22,54,0,2,0,11_020
"León, Guanajuato",2020-04-23,56,0,2,0,11_020
"León, Guanajuato",2020-04-24,62,1,6,1,11_020
"León, Guanajuato",2020-04-25,63,2,1,1,11_020
"León, Guanajuato",2020-04-26,65,2,2,0,11_020
"León, Guanajuato",2020-04-27,68,2,3,0,11_020
"León, Guanajuato",2020-04-28,70,2,2,0,11_020
"León, Guanajuato",2020-04-29,75,2,5,0,11_020
"León, Guanajuato",2020-04-30,80,2,5,0,11_020
"León, Guanajuato",2020-05-01,92,2,12,0,11_020
"León, Guanajuato",2020-05-02,92,2,0,0,11_020
"Moroleón, Guanajuato",2020-04-12,1,0,NA,NA,11_021
"Moroleón, Guanajuato",2020-04-13,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-14,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-15,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-16,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-17,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-18,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-19,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-20,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-21,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-22,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-23,1,0,0,0,11_021
"Moroleón, Guanajuato",2020-04-24,1,1,0,1,11_021
"Moroleón, Guanajuato",2020-04-25,1,1,0,0,11_021
"Moroleón, Guanajuato",2020-04-26,3,1,2,0,11_021
"Moroleón, Guanajuato",2020-04-27,3,1,0,0,11_021
"Moroleón, Guanajuato",2020-04-28,3,1,0,0,11_021
"Moroleón, Guanajuato",2020-04-29,4,1,1,0,11_021
"Moroleón, Guanajuato",2020-04-30,8,1,4,0,11_021
"Moroleón, Guanajuato",2020-05-01,8,2,0,1,11_021
"Moroleón, Guanajuato",2020-05-02,8,2,0,0,11_021
"Pénjamo, Guanajuato",2020-04-17,2,0,NA,NA,11_023
"Pénjamo, Guanajuato",2020-04-18,2,1,0,1,11_023
"Pénjamo, Guanajuato",2020-04-19,3,1,1,0,11_023
"Pénjamo, Guanajuato",2020-04-20,3,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-21,4,1,1,0,11_023
"Pénjamo, Guanajuato",2020-04-22,4,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-23,5,1,1,0,11_023
"Pénjamo, Guanajuato",2020-04-24,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-25,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-26,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-27,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-28,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-29,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-04-30,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-05-01,5,1,0,0,11_023
"Pénjamo, Guanajuato",2020-05-02,5,1,0,0,11_023
"Romita, Guanajuato",2020-04-19,1,0,NA,NA,11_026
"Romita, Guanajuato",2020-04-20,1,0,0,0,11_026
"Romita, Guanajuato",2020-04-21,1,0,0,0,11_026
"Romita, Guanajuato",2020-04-22,1,0,0,0,11_026
"Romita, Guanajuato",2020-04-23,1,0,0,0,11_026
"Romita, Guanajuato",2020-04-24,2,0,1,0,11_026
"Romita, Guanajuato",2020-04-25,2,1,0,1,11_026
"Romita, Guanajuato",2020-04-26,2,1,0,0,11_026
"Romita, Guanajuato",2020-04-27,2,1,0,0,11_026
"Romita, Guanajuato",2020-04-28,2,1,0,0,11_026
"Romita, Guanajuato",2020-04-29,3,1,1,0,11_026
"Romita, Guanajuato",2020-04-30,4,1,1,0,11_026
"Romita, Guanajuato",2020-05-01,6,1,2,0,11_026
"Romita, Guanajuato",2020-05-02,6,1,0,0,11_026
"Salamanca, Guanajuato",2020-04-12,17,3,NA,NA,11_027
"Salamanca, Guanajuato",2020-04-13,19,3,2,0,11_027
"Salamanca, Guanajuato",2020-04-14,19,3,0,0,11_027
"Salamanca, Guanajuato",2020-04-15,19,3,0,0,11_027
"Salamanca, Guanajuato",2020-04-16,20,4,1,1,11_027
"Salamanca, Guanajuato",2020-04-17,22,4,2,0,11_027
"Salamanca, Guanajuato",2020-04-18,22,5,0,1,11_027
"Salamanca, Guanajuato",2020-04-19,24,5,2,0,11_027
"Salamanca, Guanajuato",2020-04-20,27,5,3,0,11_027
"Salamanca, Guanajuato",2020-04-21,27,5,0,0,11_027
"Salamanca, Guanajuato",2020-04-22,29,5,2,0,11_027
"Salamanca, Guanajuato",2020-04-23,31,6,2,1,11_027
"Salamanca, Guanajuato",2020-04-24,31,6,0,0,11_027
"Salamanca, Guanajuato",2020-04-25,32,6,1,0,11_027
"Salamanca, Guanajuato",2020-04-26,33,6,1,0,11_027
"Salamanca, Guanajuato",2020-04-27,33,6,0,0,11_027
"Salamanca, Guanajuato",2020-04-28,33,6,0,0,11_027
"Salamanca, Guanajuato",2020-04-29,35,6,2,0,11_027
"Salamanca, Guanajuato",2020-04-30,37,6,2,0,11_027
"Salamanca, Guanajuato",2020-05-01,38,6,1,0,11_027
"Salamanca, Guanajuato",2020-05-02,38,6,0,0,11_027
"Salvatierra, Guanajuato",2020-04-21,1,0,NA,NA,11_028
"Salvatierra, Guanajuato",2020-04-22,3,0,2,0,11_028
"Salvatierra, Guanajuato",2020-04-23,4,0,1,0,11_028
"Salvatierra, Guanajuato",2020-04-24,5,0,1,0,11_028
"Salvatierra, Guanajuato",2020-04-25,5,0,0,0,11_028
"Salvatierra, Guanajuato",2020-04-26,5,0,0,0,11_028
"Salvatierra, Guanajuato",2020-04-27,6,1,1,1,11_028
"Salvatierra, Guanajuato",2020-04-28,6,1,0,0,11_028
"Salvatierra, Guanajuato",2020-04-29,6,1,0,0,11_028
"Salvatierra, Guanajuato",2020-04-30,6,1,0,0,11_028
"Salvatierra, Guanajuato",2020-05-01,6,1,0,0,11_028
"Salvatierra, Guanajuato",2020-05-02,6,1,0,0,11_028
"San Diego De La Unión, Guanajuato",2020-05-02,1,0,NA,NA,11_029
"San Francisco Del Rincón, Guanajuato",2020-05-01,1,0,NA,NA,11_031
"San Francisco Del Rincón, Guanajuato",2020-05-02,2,0,1,0,11_031
"San Luis De La Paz, Guanajuato",2020-04-12,1,0,NA,NA,11_033
"San Luis De La Paz, Guanajuato",2020-04-13,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-14,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-15,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-16,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-17,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-18,1,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-19,3,0,2,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-20,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-21,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-22,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-23,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-24,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-25,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-26,3,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-27,4,0,1,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-28,4,0,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-04-29,5,1,1,1,11_033
"San Luis De La Paz, Guanajuato",2020-04-30,5,1,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-05-01,5,1,0,0,11_033
"San Luis De La Paz, Guanajuato",2020-05-02,7,1,2,0,11_033
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-21,2,0,NA,NA,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-22,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-23,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-24,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-25,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-26,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-27,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-28,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-29,2,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-04-30,3,0,1,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-05-01,3,0,0,0,11_035
"Santa Cruz De Juventino Rosas, Guanajuato",2020-05-02,3,0,0,0,11_035
"Santiago Maravatío, Guanajuato",2020-04-29,1,0,NA,NA,11_036
"Santiago Maravatío, Guanajuato",2020-04-30,1,0,0,0,11_036
"Santiago Maravatío, Guanajuato",2020-05-01,1,0,0,0,11_036
"Santiago Maravatío, Guanajuato",2020-05-02,1,0,0,0,11_036
"Silao De La Victoria, Guanajuato",2020-04-12,1,0,NA,NA,11_037
"Silao De La Victoria, Guanajuato",2020-04-13,1,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-14,1,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-15,2,0,1,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-16,2,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-17,2,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-18,2,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-19,2,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-20,2,0,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-21,3,0,1,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-22,4,0,1,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-23,4,1,0,1,11_037
"Silao De La Victoria, Guanajuato",2020-04-24,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-25,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-26,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-27,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-28,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-29,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-04-30,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-05-01,4,1,0,0,11_037
"Silao De La Victoria, Guanajuato",2020-05-02,4,1,0,0,11_037
"Uriangato, Guanajuato",2020-04-13,2,0,NA,NA,11_041
"Uriangato, Guanajuato",2020-04-14,2,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-15,2,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-16,3,0,1,0,11_041
"Uriangato, Guanajuato",2020-04-17,4,0,1,0,11_041
"Uriangato, Guanajuato",2020-04-18,4,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-19,4,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-20,6,0,2,0,11_041
"Uriangato, Guanajuato",2020-04-21,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-22,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-23,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-24,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-25,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-26,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-27,6,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-28,7,0,1,0,11_041
"Uriangato, Guanajuato",2020-04-29,7,0,0,0,11_041
"Uriangato, Guanajuato",2020-04-30,7,0,0,0,11_041
"Uriangato, Guanajuato",2020-05-01,7,0,0,0,11_041
"Uriangato, Guanajuato",2020-05-02,7,0,0,0,11_041
"Valle De Santiago, Guanajuato",2020-04-12,1,0,NA,NA,11_042
"Valle De Santiago, Guanajuato",2020-04-13,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-14,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-15,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-16,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-17,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-18,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-19,1,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-20,2,0,1,0,11_042
"Valle De Santiago, Guanajuato",2020-04-21,2,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-22,2,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-23,2,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-24,2,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-25,2,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-26,3,0,1,0,11_042
"Valle De Santiago, Guanajuato",2020-04-27,3,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-28,3,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-29,3,0,0,0,11_042
"Valle De Santiago, Guanajuato",2020-04-30,5,0,2,0,11_042
"Valle De Santiago, Guanajuato",2020-05-01,6,0,1,0,11_042
"Valle De Santiago, Guanajuato",2020-05-02,6,0,0,0,11_042
"Villagrán, Guanajuato",2020-04-14,1,0,NA,NA,11_044
"Villagrán, Guanajuato",2020-04-15,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-16,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-17,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-18,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-19,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-20,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-21,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-22,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-23,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-24,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-25,1,0,0,0,11_044
