municipio,fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,clave
"Temascalapa, México",2020-05-13,0,1,0,9,7,2,15_084
"Temascalapa, México",2020-05-14,2,1,0,11,8,2,15_084
"Temascalapa, México",2020-05-15,2,1,0,13,9,2,15_084
"Temascalapa, México",2020-05-16,0,2,0,13,11,2,15_084
"Temascalapa, México",2020-05-17,1,1,0,14,12,2,15_084
"Temascalapa, México",2020-05-18,0,1,0,14,13,2,15_084
"Temascalapa, México",2020-05-19,0,0,1,14,13,3,15_084
"Temascalapa, México",2020-05-20,0,0,0,14,13,3,15_084
"Temascalapa, México",2020-05-21,0,0,0,14,13,3,15_084
"Temascalapa, México",2020-05-22,0,1,0,14,14,3,15_084
"Temascalapa, México",2020-05-23,0,0,0,14,14,3,15_084
"Temascalapa, México",2020-05-24,0,0,0,14,14,3,15_084
"Temascalapa, México",2020-05-25,0,0,0,14,14,3,15_084
"Temascalapa, México",2020-05-26,0,0,0,14,14,3,15_084
"Temascalapa, México",2020-05-27,0,0,0,14,14,3,15_084
"Temascalcingo, México",2020-04-21,1,0,0,1,0,0,15_085
"Temascalcingo, México",2020-04-22,1,0,0,2,0,0,15_085
"Temascalcingo, México",2020-04-23,0,0,0,2,0,0,15_085
"Temascalcingo, México",2020-04-24,0,0,0,2,0,0,15_085
"Temascalcingo, México",2020-04-25,0,0,0,2,0,0,15_085
"Temascalcingo, México",2020-04-26,0,0,0,2,0,0,15_085
"Temascalcingo, México",2020-04-27,0,1,0,2,1,0,15_085
"Temascalcingo, México",2020-04-28,1,1,0,3,2,0,15_085
"Temascalcingo, México",2020-04-29,0,0,2,3,2,2,15_085
"Temascalcingo, México",2020-04-30,0,0,0,3,2,2,15_085
"Temascalcingo, México",2020-05-01,1,0,0,4,2,2,15_085
"Temascalcingo, México",2020-05-02,0,0,0,4,2,2,15_085
"Temascalcingo, México",2020-05-03,0,1,0,4,3,2,15_085
"Temascalcingo, México",2020-05-04,0,1,1,4,4,3,15_085
"Temascalcingo, México",2020-05-05,0,0,0,4,4,3,15_085
"Temascalcingo, México",2020-05-06,0,0,0,4,4,3,15_085
"Temascalcingo, México",2020-05-07,3,0,0,7,4,3,15_085
"Temascalcingo, México",2020-05-08,0,1,0,7,5,3,15_085
"Temascalcingo, México",2020-05-09,1,1,0,8,6,3,15_085
"Temascalcingo, México",2020-05-10,0,0,0,8,6,3,15_085
"Temascalcingo, México",2020-05-11,0,1,0,8,7,3,15_085
"Temascalcingo, México",2020-05-12,1,1,0,9,8,3,15_085
"Temascalcingo, México",2020-05-13,0,0,0,9,8,3,15_085
"Temascalcingo, México",2020-05-14,1,1,0,10,9,3,15_085
"Temascalcingo, México",2020-05-15,0,0,0,10,9,3,15_085
"Temascalcingo, México",2020-05-16,0,0,0,10,9,3,15_085
"Temascalcingo, México",2020-05-17,1,1,0,11,10,3,15_085
"Temascalcingo, México",2020-05-18,0,0,0,11,10,3,15_085
"Temascalcingo, México",2020-05-19,0,0,0,11,10,3,15_085
"Temascalcingo, México",2020-05-20,0,0,0,11,10,3,15_085
"Temascalcingo, México",2020-05-21,0,1,0,11,11,3,15_085
"Temascalcingo, México",2020-05-22,0,0,0,11,11,3,15_085
"Temascalcingo, México",2020-05-23,0,0,0,11,11,3,15_085
"Temascalcingo, México",2020-05-24,0,0,0,11,11,3,15_085
"Temascalcingo, México",2020-05-25,0,0,0,11,11,3,15_085
"Temascalcingo, México",2020-05-26,0,0,0,11,11,3,15_085
"Temascalcingo, México",2020-05-27,0,0,0,11,11,3,15_085
"Temascaltepec, México",2020-05-02,2,0,0,2,0,0,15_086
"Temascaltepec, México",2020-05-03,0,0,0,2,0,0,15_086
"Temascaltepec, México",2020-05-04,0,2,0,2,2,0,15_086
"Temascaltepec, México",2020-05-05,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-06,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-07,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-08,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-09,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-10,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-11,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-12,0,0,0,2,2,0,15_086
"Temascaltepec, México",2020-05-13,1,0,0,3,2,0,15_086
"Temascaltepec, México",2020-05-14,0,0,0,3,2,0,15_086
"Temascaltepec, México",2020-05-15,0,1,0,3,3,0,15_086
"Temascaltepec, México",2020-05-16,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-17,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-18,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-19,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-20,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-21,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-22,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-23,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-24,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-25,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-26,0,0,0,3,3,0,15_086
"Temascaltepec, México",2020-05-27,0,0,0,3,3,0,15_086
"Temoaya, México",2020-04-13,3,0,0,3,0,0,15_087
"Temoaya, México",2020-04-14,2,0,0,5,0,0,15_087
"Temoaya, México",2020-04-15,0,0,0,5,0,0,15_087
"Temoaya, México",2020-04-16,1,2,0,6,2,0,15_087
"Temoaya, México",2020-04-17,1,0,0,7,2,0,15_087
"Temoaya, México",2020-04-18,3,2,0,10,4,0,15_087
"Temoaya, México",2020-04-19,0,1,1,10,5,1,15_087
"Temoaya, México",2020-04-20,3,1,0,13,6,1,15_087
"Temoaya, México",2020-04-21,1,1,0,14,7,1,15_087
"Temoaya, México",2020-04-22,1,1,0,15,8,1,15_087
"Temoaya, México",2020-04-23,0,1,0,15,9,1,15_087
"Temoaya, México",2020-04-24,4,1,0,19,10,1,15_087
"Temoaya, México",2020-04-25,2,2,1,21,12,2,15_087
"Temoaya, México",2020-04-26,2,2,1,23,14,3,15_087
"Temoaya, México",2020-04-27,1,2,0,24,16,3,15_087
"Temoaya, México",2020-04-28,0,2,0,24,18,3,15_087
"Temoaya, México",2020-04-29,0,1,0,24,19,3,15_087
"Temoaya, México",2020-04-30,0,1,1,24,20,4,15_087
"Temoaya, México",2020-05-01,0,3,0,24,23,4,15_087
"Temoaya, México",2020-05-02,1,1,0,25,24,4,15_087
"Temoaya, México",2020-05-03,1,1,0,26,25,4,15_087
"Temoaya, México",2020-05-04,0,0,0,26,25,4,15_087
"Temoaya, México",2020-05-05,2,0,0,28,25,4,15_087
"Temoaya, México",2020-05-06,0,0,0,28,25,4,15_087
"Temoaya, México",2020-05-07,2,2,0,30,27,4,15_087
"Temoaya, México",2020-05-08,2,0,0,32,27,4,15_087
"Temoaya, México",2020-05-09,3,2,0,35,29,4,15_087
"Temoaya, México",2020-05-10,1,0,0,36,29,4,15_087
"Temoaya, México",2020-05-11,6,1,0,42,30,4,15_087
"Temoaya, México",2020-05-12,1,2,0,43,32,4,15_087
"Temoaya, México",2020-05-13,0,3,0,43,35,4,15_087
"Temoaya, México",2020-05-14,0,4,1,43,39,5,15_087
"Temoaya, México",2020-05-15,1,1,0,44,40,5,15_087
"Temoaya, México",2020-05-16,0,1,0,44,41,5,15_087
"Temoaya, México",2020-05-17,0,0,0,44,41,5,15_087
"Temoaya, México",2020-05-18,0,1,0,44,42,5,15_087
"Temoaya, México",2020-05-19,0,1,0,44,43,5,15_087
"Temoaya, México",2020-05-20,0,0,0,44,43,5,15_087
"Temoaya, México",2020-05-21,0,1,0,44,44,5,15_087
"Temoaya, México",2020-05-22,0,0,0,44,44,5,15_087
"Temoaya, México",2020-05-23,0,0,0,44,44,5,15_087
"Temoaya, México",2020-05-24,0,0,0,44,44,5,15_087
"Temoaya, México",2020-05-25,0,0,0,44,44,5,15_087
"Temoaya, México",2020-05-26,0,0,0,44,44,5,15_087
"Temoaya, México",2020-05-27,0,0,0,44,44,5,15_087
"Tenancingo, México",2020-03-30,1,0,0,1,0,0,15_088
"Tenancingo, México",2020-03-31,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-01,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-02,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-03,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-04,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-05,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-06,0,0,0,1,0,0,15_088
"Tenancingo, México",2020-04-07,1,1,0,2,1,0,15_088
"Tenancingo, México",2020-04-08,0,0,0,2,1,0,15_088
"Tenancingo, México",2020-04-09,0,1,0,2,2,0,15_088
"Tenancingo, México",2020-04-10,0,0,0,2,2,0,15_088
"Tenancingo, México",2020-04-11,0,0,0,2,2,0,15_088
"Tenancingo, México",2020-04-12,0,0,0,2,2,0,15_088
"Tenancingo, México",2020-04-13,0,0,0,2,2,0,15_088
"Tenancingo, México",2020-04-14,1,1,0,3,3,0,15_088
"Tenancingo, México",2020-04-15,0,0,0,3,3,0,15_088
"Tenancingo, México",2020-04-16,1,0,0,4,3,0,15_088
"Tenancingo, México",2020-04-17,0,1,0,4,4,0,15_088
"Tenancingo, México",2020-04-18,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-19,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-20,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-21,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-22,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-23,0,0,0,4,4,0,15_088
"Tenancingo, México",2020-04-24,0,0,1,4,4,1,15_088
"Tenancingo, México",2020-04-25,1,0,0,5,4,1,15_088
"Tenancingo, México",2020-04-26,1,0,0,6,4,1,15_088
"Tenancingo, México",2020-04-27,0,0,0,6,4,1,15_088
"Tenancingo, México",2020-04-28,1,0,0,7,4,1,15_088
"Tenancingo, México",2020-04-29,1,3,0,8,7,1,15_088
"Tenancingo, México",2020-04-30,0,1,0,8,8,1,15_088
"Tenancingo, México",2020-05-01,1,0,0,9,8,1,15_088
"Tenancingo, México",2020-05-02,2,1,0,11,9,1,15_088
"Tenancingo, México",2020-05-03,0,1,0,11,10,1,15_088
"Tenancingo, México",2020-05-04,0,0,0,11,10,1,15_088
"Tenancingo, México",2020-05-05,1,0,0,12,10,1,15_088
"Tenancingo, México",2020-05-06,1,1,0,13,11,1,15_088
"Tenancingo, México",2020-05-07,0,0,0,13,11,1,15_088
"Tenancingo, México",2020-05-08,0,1,0,13,12,1,15_088
"Tenancingo, México",2020-05-09,0,0,0,13,12,1,15_088
"Tenancingo, México",2020-05-10,2,0,0,15,12,1,15_088
"Tenancingo, México",2020-05-11,0,1,0,15,13,1,15_088
"Tenancingo, México",2020-05-12,0,1,0,15,14,1,15_088
"Tenancingo, México",2020-05-13,0,1,0,15,15,1,15_088
"Tenancingo, México",2020-05-14,1,1,0,16,16,1,15_088
"Tenancingo, México",2020-05-15,0,0,1,16,16,2,15_088
"Tenancingo, México",2020-05-16,1,0,0,17,16,2,15_088
"Tenancingo, México",2020-05-17,1,1,1,18,17,3,15_088
"Tenancingo, México",2020-05-18,2,0,0,20,17,3,15_088
"Tenancingo, México",2020-05-19,0,1,0,20,18,3,15_088
"Tenancingo, México",2020-05-20,3,1,0,23,19,3,15_088
"Tenancingo, México",2020-05-21,0,1,0,23,20,3,15_088
"Tenancingo, México",2020-05-22,0,3,0,23,23,3,15_088
"Tenancingo, México",2020-05-23,0,0,0,23,23,3,15_088
"Tenancingo, México",2020-05-24,0,0,0,23,23,3,15_088
"Tenancingo, México",2020-05-25,0,0,0,23,23,3,15_088
"Tenancingo, México",2020-05-26,0,0,0,23,23,3,15_088
"Tenancingo, México",2020-05-27,0,0,0,23,23,3,15_088
"Tenango Del Aire, México",2020-04-14,1,0,0,1,0,0,15_089
"Tenango Del Aire, México",2020-04-15,0,0,0,1,0,0,15_089
"Tenango Del Aire, México",2020-04-16,0,1,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-17,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-18,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-19,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-20,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-21,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-22,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-23,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-24,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-25,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-26,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-27,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-28,0,0,0,1,1,0,15_089
"Tenango Del Aire, México",2020-04-29,1,0,0,2,1,0,15_089
"Tenango Del Aire, México",2020-04-30,0,0,0,2,1,0,15_089
"Tenango Del Aire, México",2020-05-01,0,0,0,2,1,0,15_089
"Tenango Del Aire, México",2020-05-02,0,1,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-03,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-04,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-05,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-06,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-07,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-08,0,0,0,2,2,0,15_089
"Tenango Del Aire, México",2020-05-09,1,0,0,3,2,0,15_089
"Tenango Del Aire, México",2020-05-10,0,0,0,3,2,0,15_089
"Tenango Del Aire, México",2020-05-11,0,0,0,3,2,0,15_089
"Tenango Del Aire, México",2020-05-12,0,0,0,3,2,0,15_089
"Tenango Del Aire, México",2020-05-13,0,1,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-14,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-15,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-16,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-17,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-18,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-19,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-20,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-21,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-22,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-23,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-24,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-25,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-26,0,0,0,3,3,0,15_089
"Tenango Del Aire, México",2020-05-27,0,0,0,3,3,0,15_089
"Tenango Del Valle, México",2020-04-06,1,0,0,1,0,0,15_090
"Tenango Del Valle, México",2020-04-07,1,0,0,2,0,0,15_090
"Tenango Del Valle, México",2020-04-08,0,0,0,2,0,0,15_090
"Tenango Del Valle, México",2020-04-09,0,0,0,2,0,0,15_090
"Tenango Del Valle, México",2020-04-10,0,1,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-11,0,0,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-12,0,0,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-13,0,0,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-14,0,0,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-15,0,0,0,2,1,0,15_090
"Tenango Del Valle, México",2020-04-16,1,0,0,3,1,0,15_090
"Tenango Del Valle, México",2020-04-17,1,0,0,4,1,0,15_090
"Tenango Del Valle, México",2020-04-18,1,1,1,5,2,1,15_090
"Tenango Del Valle, México",2020-04-19,0,1,0,5,3,1,15_090
"Tenango Del Valle, México",2020-04-20,0,1,0,5,4,1,15_090
"Tenango Del Valle, México",2020-04-21,1,1,0,6,5,1,15_090
"Tenango Del Valle, México",2020-04-22,1,0,0,7,5,1,15_090
"Tenango Del Valle, México",2020-04-23,0,1,0,7,6,1,15_090
"Tenango Del Valle, México",2020-04-24,2,0,0,9,6,1,15_090
"Tenango Del Valle, México",2020-04-25,1,0,0,10,6,1,15_090
"Tenango Del Valle, México",2020-04-26,1,2,0,11,8,1,15_090
"Tenango Del Valle, México",2020-04-27,2,0,0,13,8,1,15_090
"Tenango Del Valle, México",2020-04-28,1,2,0,14,10,1,15_090
"Tenango Del Valle, México",2020-04-29,4,3,0,18,13,1,15_090
"Tenango Del Valle, México",2020-04-30,1,1,0,19,14,1,15_090
"Tenango Del Valle, México",2020-05-01,0,2,0,19,16,1,15_090
"Tenango Del Valle, México",2020-05-02,2,1,0,21,17,1,15_090
"Tenango Del Valle, México",2020-05-03,1,2,0,22,19,1,15_090
"Tenango Del Valle, México",2020-05-04,0,2,0,22,21,1,15_090
"Tenango Del Valle, México",2020-05-05,0,1,0,22,22,1,15_090
"Tenango Del Valle, México",2020-05-06,1,0,0,23,22,1,15_090
"Tenango Del Valle, México",2020-05-07,1,0,0,24,22,1,15_090
"Tenango Del Valle, México",2020-05-08,1,0,0,25,22,1,15_090
"Tenango Del Valle, México",2020-05-09,1,1,0,26,23,1,15_090
"Tenango Del Valle, México",2020-05-10,2,0,0,28,23,1,15_090
"Tenango Del Valle, México",2020-05-11,3,3,0,31,26,1,15_090
"Tenango Del Valle, México",2020-05-12,2,1,0,33,27,1,15_090
"Tenango Del Valle, México",2020-05-13,0,2,0,33,29,1,15_090
"Tenango Del Valle, México",2020-05-14,3,3,0,36,32,1,15_090
"Tenango Del Valle, México",2020-05-15,0,1,0,36,33,1,15_090
"Tenango Del Valle, México",2020-05-16,0,0,0,36,33,1,15_090
"Tenango Del Valle, México",2020-05-17,0,0,0,36,33,1,15_090
"Tenango Del Valle, México",2020-05-18,2,2,0,38,35,1,15_090
"Tenango Del Valle, México",2020-05-19,0,1,0,38,36,1,15_090
"Tenango Del Valle, México",2020-05-20,0,0,0,38,36,1,15_090
"Tenango Del Valle, México",2020-05-21,1,2,0,39,38,1,15_090
"Tenango Del Valle, México",2020-05-22,0,1,0,39,39,1,15_090
"Tenango Del Valle, México",2020-05-23,0,0,0,39,39,1,15_090
"Tenango Del Valle, México",2020-05-24,0,0,0,39,39,1,15_090
"Tenango Del Valle, México",2020-05-25,0,0,0,39,39,1,15_090
"Tenango Del Valle, México",2020-05-26,0,0,0,39,39,1,15_090
"Tenango Del Valle, México",2020-05-27,0,0,0,39,39,1,15_090
"Teoloyucan, México",2020-04-02,2,0,0,2,0,0,15_091
"Teoloyucan, México",2020-04-03,0,0,0,2,0,0,15_091
"Teoloyucan, México",2020-04-04,0,0,0,2,0,0,15_091
"Teoloyucan, México",2020-04-05,0,0,0,2,0,0,15_091
"Teoloyucan, México",2020-04-06,1,1,0,3,1,0,15_091
"Teoloyucan, México",2020-04-07,0,0,0,3,1,0,15_091
"Teoloyucan, México",2020-04-08,1,2,0,4,3,0,15_091
"Teoloyucan, México",2020-04-09,0,1,0,4,4,0,15_091
"Teoloyucan, México",2020-04-10,0,0,0,4,4,0,15_091
"Teoloyucan, México",2020-04-11,1,0,0,5,4,0,15_091
"Teoloyucan, México",2020-04-12,0,0,0,5,4,0,15_091
"Teoloyucan, México",2020-04-13,0,0,0,5,4,0,15_091
"Teoloyucan, México",2020-04-14,1,0,1,6,4,1,15_091
"Teoloyucan, México",2020-04-15,0,1,0,6,5,1,15_091
"Teoloyucan, México",2020-04-16,0,0,0,6,5,1,15_091
"Teoloyucan, México",2020-04-17,1,0,0,7,5,1,15_091
"Teoloyucan, México",2020-04-18,1,0,0,8,5,1,15_091
"Teoloyucan, México",2020-04-19,2,1,0,10,6,1,15_091
"Teoloyucan, México",2020-04-20,0,0,0,10,6,1,15_091
"Teoloyucan, México",2020-04-21,1,1,0,11,7,1,15_091
"Teoloyucan, México",2020-04-22,0,2,0,11,9,1,15_091
"Teoloyucan, México",2020-04-23,0,0,0,11,9,1,15_091
"Teoloyucan, México",2020-04-24,2,1,0,13,10,1,15_091
"Teoloyucan, México",2020-04-25,0,1,0,13,11,1,15_091
"Teoloyucan, México",2020-04-26,1,0,0,14,11,1,15_091
"Teoloyucan, México",2020-04-27,1,2,0,15,13,1,15_091
"Teoloyucan, México",2020-04-28,0,1,0,15,14,1,15_091
"Teoloyucan, México",2020-04-29,2,0,0,17,14,1,15_091
"Teoloyucan, México",2020-04-30,0,0,0,17,14,1,15_091
"Teoloyucan, México",2020-05-01,0,0,0,17,14,1,15_091
"Teoloyucan, México",2020-05-02,2,1,0,19,15,1,15_091
"Teoloyucan, México",2020-05-03,1,0,0,20,15,1,15_091
"Teoloyucan, México",2020-05-04,1,3,1,21,18,2,15_091
"Teoloyucan, México",2020-05-05,1,1,0,22,19,2,15_091
"Teoloyucan, México",2020-05-06,1,1,0,23,20,2,15_091
"Teoloyucan, México",2020-05-07,2,1,0,25,21,2,15_091
"Teoloyucan, México",2020-05-08,0,1,1,25,22,3,15_091
"Teoloyucan, México",2020-05-09,0,2,0,25,24,3,15_091
"Teoloyucan, México",2020-05-10,2,1,0,27,25,3,15_091
"Teoloyucan, México",2020-05-11,2,0,1,29,25,4,15_091
"Teoloyucan, México",2020-05-12,0,0,0,29,25,4,15_091
"Teoloyucan, México",2020-05-13,2,1,0,31,26,4,15_091
"Teoloyucan, México",2020-05-14,2,1,0,33,27,4,15_091
"Teoloyucan, México",2020-05-15,3,4,0,36,31,4,15_091
"Teoloyucan, México",2020-05-16,1,1,0,37,32,4,15_091
"Teoloyucan, México",2020-05-17,2,0,0,39,32,4,15_091
"Teoloyucan, México",2020-05-18,1,1,1,40,33,5,15_091
"Teoloyucan, México",2020-05-19,2,3,2,42,36,7,15_091
"Teoloyucan, México",2020-05-20,0,3,0,42,39,7,15_091
"Teoloyucan, México",2020-05-21,0,3,0,42,42,7,15_091
"Teoloyucan, México",2020-05-22,0,0,0,42,42,7,15_091
"Teoloyucan, México",2020-05-23,0,0,0,42,42,7,15_091
"Teoloyucan, México",2020-05-24,0,0,0,42,42,7,15_091
"Teoloyucan, México",2020-05-25,0,0,0,42,42,7,15_091
"Teoloyucan, México",2020-05-26,0,0,0,42,42,7,15_091
"Teoloyucan, México",2020-05-27,0,0,0,42,42,7,15_091
"Teotihuacán, México",2020-04-06,1,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-07,0,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-08,0,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-09,0,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-10,0,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-11,0,0,0,1,0,0,15_092
"Teotihuacán, México",2020-04-12,0,1,0,1,1,0,15_092
"Teotihuacán, México",2020-04-13,0,0,0,1,1,0,15_092
"Teotihuacán, México",2020-04-14,0,0,0,1,1,0,15_092
"Teotihuacán, México",2020-04-15,0,0,1,1,1,1,15_092
"Teotihuacán, México",2020-04-16,0,0,0,1,1,1,15_092
"Teotihuacán, México",2020-04-17,1,1,0,2,2,1,15_092
"Teotihuacán, México",2020-04-18,1,1,0,3,3,1,15_092
"Teotihuacán, México",2020-04-19,0,0,0,3,3,1,15_092
"Teotihuacán, México",2020-04-20,0,0,0,3,3,1,15_092
"Teotihuacán, México",2020-04-21,1,0,0,4,3,1,15_092
"Teotihuacán, México",2020-04-22,0,0,0,4,3,1,15_092
"Teotihuacán, México",2020-04-23,0,0,0,4,3,1,15_092
"Teotihuacán, México",2020-04-24,0,0,0,4,3,1,15_092
"Teotihuacán, México",2020-04-25,1,0,0,5,3,1,15_092
"Teotihuacán, México",2020-04-26,2,0,0,7,3,1,15_092
"Teotihuacán, México",2020-04-27,0,1,0,7,4,1,15_092
"Teotihuacán, México",2020-04-28,0,1,0,7,5,1,15_092
"Teotihuacán, México",2020-04-29,0,0,0,7,5,1,15_092
"Teotihuacán, México",2020-04-30,0,1,1,7,6,2,15_092
"Teotihuacán, México",2020-05-01,1,1,0,8,7,2,15_092
"Teotihuacán, México",2020-05-02,0,0,1,8,7,3,15_092
"Teotihuacán, México",2020-05-03,2,0,0,10,7,3,15_092
"Teotihuacán, México",2020-05-04,1,2,0,11,9,3,15_092
"Teotihuacán, México",2020-05-05,1,1,0,12,10,3,15_092
"Teotihuacán, México",2020-05-06,1,1,0,13,11,3,15_092
"Teotihuacán, México",2020-05-07,1,0,0,14,11,3,15_092
"Teotihuacán, México",2020-05-08,0,0,0,14,11,3,15_092
"Teotihuacán, México",2020-05-09,3,0,0,17,11,3,15_092
"Teotihuacán, México",2020-05-10,0,0,0,17,11,3,15_092
"Teotihuacán, México",2020-05-11,1,1,0,18,12,3,15_092
"Teotihuacán, México",2020-05-12,1,3,0,19,15,3,15_092
"Teotihuacán, México",2020-05-13,1,1,0,20,16,3,15_092
"Teotihuacán, México",2020-05-14,0,0,0,20,16,3,15_092
"Teotihuacán, México",2020-05-15,0,2,0,20,18,3,15_092
"Teotihuacán, México",2020-05-16,1,0,0,21,18,3,15_092
"Teotihuacán, México",2020-05-17,0,0,0,21,18,3,15_092
"Teotihuacán, México",2020-05-18,0,1,0,21,19,3,15_092
"Teotihuacán, México",2020-05-19,0,2,0,21,21,3,15_092
"Teotihuacán, México",2020-05-20,0,0,1,21,21,4,15_092
"Teotihuacán, México",2020-05-21,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-22,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-23,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-24,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-25,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-26,0,0,0,21,21,4,15_092
"Teotihuacán, México",2020-05-27,0,0,0,21,21,4,15_092
"Tepetlaoxtoc, México",2020-04-19,1,0,0,1,0,0,15_093
"Tepetlaoxtoc, México",2020-04-20,1,0,0,2,0,0,15_093
"Tepetlaoxtoc, México",2020-04-21,1,0,0,3,0,0,15_093
"Tepetlaoxtoc, México",2020-04-22,0,1,0,3,1,0,15_093
"Tepetlaoxtoc, México",2020-04-23,1,0,0,4,1,0,15_093
"Tepetlaoxtoc, México",2020-04-24,0,0,0,4,1,0,15_093
"Tepetlaoxtoc, México",2020-04-25,1,0,0,5,1,0,15_093
"Tepetlaoxtoc, México",2020-04-26,0,1,0,5,2,0,15_093
"Tepetlaoxtoc, México",2020-04-27,0,3,0,5,5,0,15_093
"Tepetlaoxtoc, México",2020-04-28,0,0,0,5,5,0,15_093
"Tepetlaoxtoc, México",2020-04-29,2,0,1,7,5,1,15_093
"Tepetlaoxtoc, México",2020-04-30,0,0,0,7,5,1,15_093
"Tepetlaoxtoc, México",2020-05-01,0,1,0,7,6,1,15_093
"Tepetlaoxtoc, México",2020-05-02,0,0,0,7,6,1,15_093
"Tepetlaoxtoc, México",2020-05-03,0,1,0,7,7,1,15_093
"Tepetlaoxtoc, México",2020-05-04,0,0,1,7,7,2,15_093
"Tepetlaoxtoc, México",2020-05-05,0,0,0,7,7,2,15_093
"Tepetlaoxtoc, México",2020-05-06,0,0,1,7,7,3,15_093
"Tepetlaoxtoc, México",2020-05-07,0,0,0,7,7,3,15_093
"Tepetlaoxtoc, México",2020-05-08,0,0,0,7,7,3,15_093
