fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,estado
2020-04-13,2,6,0,85,72,4,Querétaro
2020-04-14,5,7,1,90,79,5,Querétaro
2020-04-15,5,3,1,95,82,6,Querétaro
2020-04-16,2,5,0,97,87,6,Querétaro
2020-04-17,6,5,0,103,92,6,Querétaro
2020-04-18,7,1,0,110,93,6,Querétaro
2020-04-19,3,1,0,113,94,6,Querétaro
2020-04-20,5,6,0,118,100,6,Querétaro
2020-04-21,4,1,1,122,101,7,Querétaro
2020-04-22,4,7,0,126,108,7,Querétaro
2020-04-23,1,10,0,127,118,7,Querétaro
2020-04-24,0,7,0,127,125,7,Querétaro
2020-04-25,2,0,1,129,125,8,Querétaro
2020-04-26,1,1,3,130,126,11,Querétaro
2020-04-27,0,2,1,130,128,12,Querétaro
2020-04-28,0,2,0,130,130,12,Querétaro
2020-04-29,0,0,0,130,130,12,Querétaro
2020-03-01,1,0,0,1,0,0,Quintana Roo
2020-03-02,0,0,0,1,0,0,Quintana Roo
2020-03-03,0,0,0,1,0,0,Quintana Roo
2020-03-04,0,0,0,1,0,0,Quintana Roo
2020-03-05,0,0,0,1,0,0,Quintana Roo
2020-03-06,0,0,0,1,0,0,Quintana Roo
2020-03-07,0,0,0,1,0,0,Quintana Roo
2020-03-08,1,0,0,2,0,0,Quintana Roo
2020-03-09,1,0,0,3,0,0,Quintana Roo
2020-03-10,0,0,0,3,0,0,Quintana Roo
2020-03-11,3,0,0,6,0,0,Quintana Roo
2020-03-12,1,1,0,7,1,0,Quintana Roo
2020-03-13,3,0,0,10,1,0,Quintana Roo
2020-03-14,4,4,0,14,5,0,Quintana Roo
2020-03-15,6,0,0,20,5,0,Quintana Roo
2020-03-16,2,3,0,22,8,0,Quintana Roo
2020-03-17,4,4,0,26,12,0,Quintana Roo
2020-03-18,7,1,0,33,13,0,Quintana Roo
2020-03-19,4,5,0,37,18,0,Quintana Roo
2020-03-20,8,2,0,45,20,0,Quintana Roo
2020-03-21,10,3,0,55,23,0,Quintana Roo
2020-03-22,6,4,0,61,27,0,Quintana Roo
2020-03-23,10,5,0,71,32,0,Quintana Roo
2020-03-24,6,9,0,77,41,0,Quintana Roo
2020-03-25,12,11,0,89,52,0,Quintana Roo
2020-03-26,6,9,1,95,61,1,Quintana Roo
2020-03-27,21,7,1,116,68,2,Quintana Roo
2020-03-28,16,7,1,132,75,3,Quintana Roo
2020-03-29,18,3,0,150,78,3,Quintana Roo
2020-03-30,16,21,0,166,99,3,Quintana Roo
2020-03-31,13,14,2,179,113,5,Quintana Roo
2020-04-01,19,22,1,198,135,6,Quintana Roo
2020-04-02,15,11,2,213,146,8,Quintana Roo
2020-04-03,19,13,2,232,159,10,Quintana Roo
2020-04-04,14,8,1,246,167,11,Quintana Roo
2020-04-05,26,10,1,272,177,12,Quintana Roo
2020-04-06,30,32,2,302,209,14,Quintana Roo
2020-04-07,15,20,2,317,229,16,Quintana Roo
2020-04-08,20,26,3,337,255,19,Quintana Roo
2020-04-09,26,9,3,363,264,22,Quintana Roo
2020-04-10,32,23,2,395,287,24,Quintana Roo
2020-04-11,32,17,2,427,304,26,Quintana Roo
2020-04-12,28,21,4,455,325,30,Quintana Roo
2020-04-13,26,22,5,481,347,35,Quintana Roo
2020-04-14,25,17,3,506,364,38,Quintana Roo
2020-04-15,25,21,0,531,385,38,Quintana Roo
2020-04-16,31,30,1,562,415,39,Quintana Roo
2020-04-17,26,34,3,588,449,42,Quintana Roo
2020-04-18,33,35,5,621,484,47,Quintana Roo
2020-04-19,15,22,6,636,506,53,Quintana Roo
2020-04-20,31,45,9,667,551,62,Quintana Roo
2020-04-21,13,35,6,680,586,68,Quintana Roo
2020-04-22,11,35,6,691,621,74,Quintana Roo
2020-04-23,5,41,5,696,662,79,Quintana Roo
2020-04-24,2,10,8,698,672,87,Quintana Roo
2020-04-25,2,10,6,700,682,93,Quintana Roo
2020-04-26,1,7,7,701,689,100,Quintana Roo
2020-04-27,0,12,6,701,701,106,Quintana Roo
2020-04-28,0,0,2,701,701,108,Quintana Roo
2020-04-29,0,0,0,701,701,108,Quintana Roo
2020-03-07,1,0,0,1,0,0,San Luis Potosí
2020-03-08,0,0,0,1,0,0,San Luis Potosí
2020-03-09,1,0,0,2,0,0,San Luis Potosí
2020-03-10,0,0,0,2,0,0,San Luis Potosí
2020-03-11,1,0,0,3,0,0,San Luis Potosí
2020-03-12,1,0,0,4,0,0,San Luis Potosí
2020-03-13,0,2,0,4,2,0,San Luis Potosí
2020-03-14,1,0,0,5,2,0,San Luis Potosí
2020-03-15,4,0,0,9,2,0,San Luis Potosí
2020-03-16,2,1,0,11,3,0,San Luis Potosí
2020-03-17,1,5,0,12,8,0,San Luis Potosí
2020-03-18,4,1,0,16,9,0,San Luis Potosí
2020-03-19,2,3,0,18,12,0,San Luis Potosí
2020-03-20,1,3,0,19,15,0,San Luis Potosí
2020-03-21,2,4,0,21,19,0,San Luis Potosí
2020-03-22,3,1,0,24,20,0,San Luis Potosí
2020-03-23,0,2,0,24,22,0,San Luis Potosí
2020-03-24,5,0,1,29,22,1,San Luis Potosí
2020-03-25,3,0,1,32,22,2,San Luis Potosí
2020-03-26,1,1,0,33,23,2,San Luis Potosí
2020-03-27,3,6,0,36,29,2,San Luis Potosí
2020-03-28,1,0,0,37,29,2,San Luis Potosí
2020-03-29,2,6,0,39,35,2,San Luis Potosí
2020-03-30,1,3,1,40,38,3,San Luis Potosí
2020-03-31,4,2,0,44,40,3,San Luis Potosí
2020-04-01,2,0,0,46,40,3,San Luis Potosí
2020-04-02,4,0,0,50,40,3,San Luis Potosí
2020-04-03,4,0,0,54,40,3,San Luis Potosí
2020-04-04,3,3,0,57,43,3,San Luis Potosí
2020-04-05,0,1,0,57,44,3,San Luis Potosí
2020-04-06,1,3,1,58,47,4,San Luis Potosí
2020-04-07,0,4,0,58,51,4,San Luis Potosí
2020-04-08,1,1,0,59,52,4,San Luis Potosí
2020-04-09,1,4,0,60,56,4,San Luis Potosí
2020-04-10,2,1,0,62,57,4,San Luis Potosí
2020-04-11,0,2,0,62,59,4,San Luis Potosí
2020-04-12,1,0,0,63,59,4,San Luis Potosí
2020-04-13,3,1,0,66,60,4,San Luis Potosí
2020-04-14,5,1,0,71,61,4,San Luis Potosí
2020-04-15,1,2,0,72,63,4,San Luis Potosí
2020-04-16,1,2,0,73,65,4,San Luis Potosí
2020-04-17,1,7,1,74,72,5,San Luis Potosí
2020-04-18,1,1,1,75,73,6,San Luis Potosí
2020-04-19,0,0,0,75,73,6,San Luis Potosí
2020-04-20,7,0,0,82,73,6,San Luis Potosí
2020-04-21,6,1,0,88,74,6,San Luis Potosí
2020-04-22,2,0,0,90,74,6,San Luis Potosí
2020-04-23,1,3,1,91,77,7,San Luis Potosí
2020-04-24,1,4,0,92,81,7,San Luis Potosí
2020-04-25,3,7,0,95,88,7,San Luis Potosí
2020-04-26,0,0,0,95,88,7,San Luis Potosí
2020-04-27,3,10,0,98,98,7,San Luis Potosí
2020-04-28,0,0,0,98,98,7,San Luis Potosí
2020-04-29,0,0,0,98,98,7,San Luis Potosí
2020-02-22,1,0,0,1,0,0,Sinaloa
2020-02-23,0,0,0,1,0,0,Sinaloa
2020-02-24,0,0,0,1,0,0,Sinaloa
2020-02-25,0,0,0,1,0,0,Sinaloa
2020-02-26,0,0,0,1,0,0,Sinaloa
2020-02-27,0,1,0,1,1,0,Sinaloa
2020-02-28,0,0,0,1,1,0,Sinaloa
2020-02-29,0,0,0,1,1,0,Sinaloa
2020-03-01,1,0,0,2,1,0,Sinaloa
2020-03-02,0,0,0,2,1,0,Sinaloa
2020-03-03,0,0,0,2,1,0,Sinaloa
2020-03-04,0,0,0,2,1,0,Sinaloa
2020-03-05,0,0,0,2,1,0,Sinaloa
2020-03-06,0,0,0,2,1,0,Sinaloa
2020-03-07,0,0,0,2,1,0,Sinaloa
2020-03-08,0,0,0,2,1,0,Sinaloa
2020-03-09,1,0,0,3,1,0,Sinaloa
2020-03-10,0,0,0,3,1,0,Sinaloa
2020-03-11,0,0,0,3,1,0,Sinaloa
2020-03-12,1,0,0,4,1,0,Sinaloa
2020-03-13,0,1,0,4,2,0,Sinaloa
2020-03-14,2,0,0,6,2,0,Sinaloa
2020-03-15,1,0,0,7,2,0,Sinaloa
2020-03-16,3,1,0,10,3,0,Sinaloa
2020-03-17,2,1,0,12,4,0,Sinaloa
2020-03-18,1,0,0,13,4,0,Sinaloa
2020-03-19,3,0,0,16,4,0,Sinaloa
2020-03-20,6,1,0,22,5,0,Sinaloa
2020-03-21,6,0,0,28,5,0,Sinaloa
2020-03-22,6,1,0,34,6,0,Sinaloa
2020-03-23,16,2,0,50,8,0,Sinaloa
2020-03-24,12,6,0,62,14,0,Sinaloa
2020-03-25,9,7,0,71,21,0,Sinaloa
2020-03-26,11,9,1,82,30,1,Sinaloa
2020-03-27,13,9,0,95,39,1,Sinaloa
2020-03-28,10,5,1,105,44,2,Sinaloa
2020-03-29,15,6,1,120,50,3,Sinaloa
2020-03-30,16,11,0,136,61,3,Sinaloa
2020-03-31,24,15,1,160,76,4,Sinaloa
2020-04-01,18,14,2,178,90,6,Sinaloa
2020-04-02,21,28,3,199,118,9,Sinaloa
2020-04-03,27,9,2,226,127,11,Sinaloa
2020-04-04,25,10,5,251,137,16,Sinaloa
2020-04-05,22,15,0,273,152,16,Sinaloa
2020-04-06,30,29,1,303,181,17,Sinaloa
2020-04-07,29,20,3,332,201,20,Sinaloa
2020-04-08,40,30,6,372,231,26,Sinaloa
2020-04-09,35,12,6,407,243,32,Sinaloa
2020-04-10,47,33,9,454,276,41,Sinaloa
2020-04-11,37,23,8,491,299,49,Sinaloa
2020-04-12,37,22,6,528,321,55,Sinaloa
2020-04-13,40,42,7,568,363,62,Sinaloa
2020-04-14,32,47,4,600,410,66,Sinaloa
2020-04-15,27,50,5,627,460,71,Sinaloa
2020-04-16,31,40,3,658,500,74,Sinaloa
2020-04-17,34,37,4,692,537,78,Sinaloa
2020-04-18,24,28,4,716,565,82,Sinaloa
2020-04-19,31,31,4,747,596,86,Sinaloa
2020-04-20,37,56,9,784,652,95,Sinaloa
2020-04-21,15,44,5,799,696,100,Sinaloa
2020-04-22,13,42,7,812,738,107,Sinaloa
2020-04-23,5,43,6,817,781,113,Sinaloa
2020-04-24,4,31,3,821,812,116,Sinaloa
2020-04-25,2,1,5,823,813,121,Sinaloa
2020-04-26,1,2,5,824,815,126,Sinaloa
2020-04-27,0,7,5,824,822,131,Sinaloa
2020-04-28,0,2,2,824,824,133,Sinaloa
2020-04-29,0,0,0,824,824,133,Sinaloa
2020-03-11,2,0,0,2,0,0,Sonora
2020-03-12,2,0,0,4,0,0,Sonora
2020-03-13,0,0,0,4,0,0,Sonora
2020-03-14,0,0,0,4,0,0,Sonora
2020-03-15,0,1,0,4,1,0,Sonora
2020-03-16,2,0,0,6,1,0,Sonora
2020-03-17,2,1,0,8,2,0,Sonora
2020-03-18,1,0,0,9,2,0,Sonora
2020-03-19,2,0,0,11,2,0,Sonora
2020-03-20,1,1,0,12,3,0,Sonora
2020-03-21,0,1,0,12,4,0,Sonora
2020-03-22,2,0,0,14,4,0,Sonora
2020-03-23,4,3,0,18,7,0,Sonora
2020-03-24,2,3,0,20,10,0,Sonora
2020-03-25,1,2,0,21,12,0,Sonora
2020-03-26,3,0,0,24,12,0,Sonora
2020-03-27,3,3,0,27,15,0,Sonora
2020-03-28,5,3,0,32,18,0,Sonora
2020-03-29,0,0,0,32,18,0,Sonora
2020-03-30,1,1,1,33,19,1,Sonora
2020-03-31,4,5,0,37,24,1,Sonora
2020-04-01,7,1,0,44,25,1,Sonora
2020-04-02,2,2,0,46,27,1,Sonora
2020-04-03,5,1,0,51,28,1,Sonora
2020-04-04,5,5,0,56,33,1,Sonora
2020-04-05,5,2,1,61,35,2,Sonora
2020-04-06,17,12,1,78,47,3,Sonora
2020-04-07,4,7,1,82,54,4,Sonora
2020-04-08,4,8,1,86,62,5,Sonora
2020-04-09,9,4,1,95,66,6,Sonora
2020-04-10,11,3,0,106,69,6,Sonora
2020-04-11,4,4,1,110,73,7,Sonora
2020-04-12,5,3,3,115,76,10,Sonora
2020-04-13,6,12,0,121,88,10,Sonora
2020-04-14,4,3,1,125,91,11,Sonora
2020-04-15,2,9,1,127,100,12,Sonora
2020-04-16,7,6,0,134,106,12,Sonora
2020-04-17,6,4,1,140,110,13,Sonora
2020-04-18,10,9,0,150,119,13,Sonora
2020-04-19,2,4,0,152,123,13,Sonora
2020-04-20,8,6,1,160,129,14,Sonora
2020-04-21,4,11,2,164,140,16,Sonora
2020-04-22,1,11,1,165,151,17,Sonora
2020-04-23,4,3,0,169,154,17,Sonora
2020-04-24,2,11,1,171,165,18,Sonora
2020-04-25,1,3,1,172,168,19,Sonora
2020-04-26,1,5,0,173,173,19,Sonora
2020-04-27,0,0,0,173,173,19,Sonora
2020-04-28,0,0,1,173,173,20,Sonora
2020-04-29,0,0,0,173,173,20,Sonora
2020-03-09,3,0,0,3,0,0,Tabasco
2020-03-10,2,0,0,5,0,0,Tabasco
2020-03-11,0,0,0,5,0,0,Tabasco
2020-03-12,0,0,0,5,0,0,Tabasco
2020-03-13,2,0,0,7,0,0,Tabasco
2020-03-14,2,0,0,9,0,0,Tabasco
2020-03-15,1,0,0,10,0,0,Tabasco
2020-03-16,3,0,0,13,0,0,Tabasco
2020-03-17,2,1,0,15,1,0,Tabasco
2020-03-18,5,2,0,20,3,0,Tabasco
2020-03-19,8,2,0,28,5,0,Tabasco
2020-03-20,4,2,0,32,7,0,Tabasco
2020-03-21,5,0,0,37,7,0,Tabasco
2020-03-22,3,0,0,40,7,0,Tabasco
2020-03-23,7,3,0,47,10,0,Tabasco
2020-03-24,6,10,0,53,20,0,Tabasco
2020-03-25,11,3,0,64,23,0,Tabasco
2020-03-26,6,5,0,70,28,0,Tabasco
2020-03-27,6,10,0,76,38,0,Tabasco
2020-03-28,16,1,0,92,39,0,Tabasco
2020-03-29,12,9,0,104,48,0,Tabasco
2020-03-30,12,9,0,116,57,0,Tabasco
2020-03-31,8,11,1,124,68,1,Tabasco
2020-04-01,13,8,3,137,76,4,Tabasco
2020-04-02,17,15,0,154,91,4,Tabasco
2020-04-03,13,20,1,167,111,5,Tabasco
2020-04-04,23,3,0,190,114,5,Tabasco
2020-04-05,17,8,3,207,122,8,Tabasco
2020-04-06,29,7,2,236,129,10,Tabasco
2020-04-07,31,13,0,267,142,10,Tabasco
2020-04-08,31,18,1,298,160,11,Tabasco
2020-04-09,40,12,1,338,172,12,Tabasco
2020-04-10,48,14,0,386,186,12,Tabasco
2020-04-11,25,13,1,411,199,13,Tabasco
2020-04-12,41,27,2,452,226,15,Tabasco
2020-04-13,47,30,4,499,256,19,Tabasco
2020-04-14,64,46,5,563,302,24,Tabasco
2020-04-15,43,35,3,606,337,27,Tabasco
2020-04-16,48,42,3,654,379,30,Tabasco
2020-04-17,47,56,10,701,435,40,Tabasco
2020-04-18,54,49,9,755,484,49,Tabasco
2020-04-19,55,41,8,810,525,57,Tabasco
2020-04-20,39,70,7,849,595,64,Tabasco
2020-04-21,30,78,3,879,673,67,Tabasco
2020-04-22,18,62,10,897,735,77,Tabasco
2020-04-23,21,63,8,918,798,85,Tabasco
2020-04-24,9,54,8,927,852,93,Tabasco
2020-04-25,7,28,5,934,880,98,Tabasco
2020-04-26,1,34,9,935,914,107,Tabasco
2020-04-27,0,17,3,935,931,110,Tabasco
2020-04-28,0,4,5,935,935,115,Tabasco
2020-04-29,0,0,1,935,935,116,Tabasco
2020-03-13,1,0,0,1,0,0,Tamaulipas
2020-03-14,2,0,0,3,0,0,Tamaulipas
2020-03-15,0,1,0,3,1,0,Tamaulipas
2020-03-16,3,1,0,6,2,0,Tamaulipas
2020-03-17,0,0,0,6,2,0,Tamaulipas
2020-03-18,0,0,0,6,2,0,Tamaulipas
2020-03-19,0,1,0,6,3,0,Tamaulipas
2020-03-20,3,1,0,9,4,0,Tamaulipas
2020-03-21,1,0,0,10,4,0,Tamaulipas
2020-03-22,1,1,0,11,5,0,Tamaulipas
2020-03-23,1,1,0,12,6,0,Tamaulipas
2020-03-24,1,1,0,13,7,0,Tamaulipas
2020-03-25,2,0,0,15,7,0,Tamaulipas
2020-03-26,4,0,0,19,7,0,Tamaulipas
2020-03-27,3,1,0,22,8,0,Tamaulipas
2020-03-28,1,2,0,23,10,0,Tamaulipas
2020-03-29,0,3,0,23,13,0,Tamaulipas
2020-03-30,9,4,0,32,17,0,Tamaulipas
2020-03-31,5,4,0,37,21,0,Tamaulipas
2020-04-01,5,5,0,42,26,0,Tamaulipas
2020-04-02,4,1,0,46,27,0,Tamaulipas
2020-04-03,1,4,1,47,31,1,Tamaulipas
2020-04-04,7,3,1,54,34,2,Tamaulipas
2020-04-05,2,1,0,56,35,2,Tamaulipas
2020-04-06,4,8,1,60,43,3,Tamaulipas
2020-04-07,6,4,0,66,47,3,Tamaulipas
2020-04-08,3,3,0,69,50,3,Tamaulipas
2020-04-09,4,4,0,73,54,3,Tamaulipas
2020-04-10,6,3,0,79,57,3,Tamaulipas
2020-04-11,8,1,0,87,58,3,Tamaulipas
2020-04-12,8,7,0,95,65,3,Tamaulipas
2020-04-13,22,5,0,117,70,3,Tamaulipas
2020-04-14,13,16,1,130,86,4,Tamaulipas
2020-04-15,9,14,1,139,100,5,Tamaulipas
2020-04-16,17,23,0,156,123,5,Tamaulipas
2020-04-17,19,16,1,175,139,6,Tamaulipas
2020-04-18,17,7,0,192,146,6,Tamaulipas
2020-04-19,7,5,0,199,151,6,Tamaulipas
2020-04-20,21,20,3,220,171,9,Tamaulipas
2020-04-21,14,15,0,234,186,9,Tamaulipas
2020-04-22,10,16,0,244,202,9,Tamaulipas
2020-04-23,19,25,2,263,227,11,Tamaulipas
2020-04-24,7,17,0,270,244,11,Tamaulipas
2020-04-25,19,21,3,289,265,14,Tamaulipas
2020-04-26,16,23,1,305,288,15,Tamaulipas
2020-04-27,4,13,2,309,301,17,Tamaulipas
2020-04-28,0,8,1,309,309,18,Tamaulipas
2020-04-29,0,0,0,309,309,18,Tamaulipas
2020-03-16,2,0,0,2,0,0,Tlaxcala
2020-03-17,1,0,0,3,0,0,Tlaxcala
2020-03-18,0,0,0,3,0,0,Tlaxcala
2020-03-19,0,0,0,3,0,0,Tlaxcala
2020-03-20,0,0,0,3,0,0,Tlaxcala
2020-03-21,0,0,0,3,0,0,Tlaxcala
2020-03-22,1,0,0,4,0,0,Tlaxcala
2020-03-23,1,2,0,5,2,0,Tlaxcala
2020-03-24,2,2,0,7,4,0,Tlaxcala
2020-03-25,2,0,0,9,4,0,Tlaxcala
2020-03-26,0,0,0,9,4,0,Tlaxcala
2020-03-27,1,1,0,10,5,0,Tlaxcala
2020-03-28,9,2,0,19,7,0,Tlaxcala
2020-03-29,2,0,0,21,7,0,Tlaxcala
2020-03-30,4,1,0,25,8,0,Tlaxcala
2020-03-31,3,0,0,28,8,0,Tlaxcala
2020-04-01,5,4,0,33,12,0,Tlaxcala
2020-04-02,4,1,0,37,13,0,Tlaxcala
2020-04-03,5,0,0,42,13,0,Tlaxcala
2020-04-04,8,2,0,50,15,0,Tlaxcala
2020-04-05,2,5,0,52,20,0,Tlaxcala
2020-04-06,4,8,0,56,28,0,Tlaxcala
2020-04-07,6,7,0,62,35,0,Tlaxcala
2020-04-08,10,6,1,72,41,1,Tlaxcala
2020-04-09,2,1,0,74,42,1,Tlaxcala
2020-04-10,11,7,0,85,49,1,Tlaxcala
2020-04-11,1,7,0,86,56,1,Tlaxcala
2020-04-12,2,2,3,88,58,4,Tlaxcala
2020-04-13,6,7,0,94,65,4,Tlaxcala
2020-04-14,11,6,1,105,71,5,Tlaxcala
2020-04-15,8,4,0,113,75,5,Tlaxcala
2020-04-16,8,6,0,121,81,5,Tlaxcala
2020-04-17,7,5,1,128,86,6,Tlaxcala
2020-04-18,7,5,0,135,91,6,Tlaxcala
2020-04-19,7,10,2,142,101,8,Tlaxcala
2020-04-20,15,9,0,157,110,8,Tlaxcala
2020-04-21,7,9,2,164,119,10,Tlaxcala
2020-04-22,6,7,1,170,126,11,Tlaxcala
2020-04-23,3,9,1,173,135,12,Tlaxcala
2020-04-24,4,13,1,177,148,13,Tlaxcala
2020-04-25,2,13,2,179,161,15,Tlaxcala
2020-04-26,3,9,2,182,170,17,Tlaxcala
2020-04-27,3,10,1,185,180,18,Tlaxcala
2020-04-28,0,5,1,185,185,19,Tlaxcala
2020-04-29,0,0,0,185,185,19,Tlaxcala
2020-01-08,1,1,0,1,1,0,Veracruz
2020-01-09,0,0,0,1,1,0,Veracruz
2020-01-10,0,0,0,1,1,0,Veracruz
2020-01-11,0,0,0,1,1,0,Veracruz
2020-01-12,0,0,0,1,1,0,Veracruz
2020-01-13,0,0,0,1,1,0,Veracruz
2020-01-14,0,0,0,1,1,0,Veracruz
2020-01-15,0,0,0,1,1,0,Veracruz
2020-01-16,0,0,0,1,1,0,Veracruz
2020-01-17,0,0,0,1,1,0,Veracruz
2020-01-18,0,0,0,1,1,0,Veracruz
2020-01-19,0,0,0,1,1,0,Veracruz
2020-01-20,0,0,0,1,1,0,Veracruz
2020-01-21,0,0,0,1,1,0,Veracruz
2020-01-22,0,0,0,1,1,0,Veracruz
2020-01-23,0,0,0,1,1,0,Veracruz
2020-01-24,0,0,0,1,1,0,Veracruz
2020-01-25,0,0,0,1,1,0,Veracruz
2020-01-26,0,0,0,1,1,0,Veracruz
2020-01-27,0,0,0,1,1,0,Veracruz
2020-01-28,0,0,0,1,1,0,Veracruz
2020-01-29,0,0,0,1,1,0,Veracruz
2020-01-30,0,0,0,1,1,0,Veracruz
2020-01-31,0,0,0,1,1,0,Veracruz
2020-02-01,0,0,0,1,1,0,Veracruz
2020-02-02,0,0,0,1,1,0,Veracruz
2020-02-03,0,0,0,1,1,0,Veracruz
2020-02-04,0,0,0,1,1,0,Veracruz
2020-02-05,0,0,0,1,1,0,Veracruz
2020-02-06,0,0,0,1,1,0,Veracruz
2020-02-07,0,0,0,1,1,0,Veracruz
2020-02-08,0,0,0,1,1,0,Veracruz
2020-02-09,0,0,0,1,1,0,Veracruz
2020-02-10,0,0,0,1,1,0,Veracruz
2020-02-11,0,0,0,1,1,0,Veracruz
2020-02-12,0,0,0,1,1,0,Veracruz
2020-02-13,0,0,0,1,1,0,Veracruz
2020-02-14,0,0,0,1,1,0,Veracruz
2020-02-15,0,0,0,1,1,0,Veracruz
2020-02-16,0,0,0,1,1,0,Veracruz
2020-02-17,0,0,0,1,1,0,Veracruz
2020-02-18,0,0,0,1,1,0,Veracruz
2020-02-19,0,0,0,1,1,0,Veracruz
2020-02-20,0,0,0,1,1,0,Veracruz
2020-02-21,0,0,0,1,1,0,Veracruz
2020-02-22,0,0,0,1,1,0,Veracruz
2020-02-23,0,0,0,1,1,0,Veracruz
2020-02-24,0,0,0,1,1,0,Veracruz
2020-02-25,0,0,0,1,1,0,Veracruz
2020-02-26,0,0,0,1,1,0,Veracruz
2020-02-27,0,0,0,1,1,0,Veracruz
2020-02-28,0,0,0,1,1,0,Veracruz
2020-02-29,0,0,0,1,1,0,Veracruz
2020-03-01,0,0,0,1,1,0,Veracruz
2020-03-02,0,0,0,1,1,0,Veracruz
2020-03-03,1,0,0,2,1,0,Veracruz
2020-03-04,0,0,0,2,1,0,Veracruz
2020-03-05,0,0,0,2,1,0,Veracruz
2020-03-06,0,0,0,2,1,0,Veracruz
2020-03-07,0,0,0,2,1,0,Veracruz
2020-03-08,0,0,0,2,1,0,Veracruz
2020-03-09,0,0,0,2,1,0,Veracruz
2020-03-10,0,0,0,2,1,0,Veracruz
2020-03-11,0,0,0,2,1,0,Veracruz
2020-03-12,4,0,0,6,1,0,Veracruz
2020-03-13,0,0,0,6,1,0,Veracruz
2020-03-14,3,0,0,9,1,0,Veracruz
2020-03-15,2,2,0,11,3,0,Veracruz
2020-03-16,2,0,0,13,3,0,Veracruz
2020-03-17,2,0,0,15,3,0,Veracruz
2020-03-18,4,7,0,19,10,0,Veracruz
2020-03-19,2,5,0,21,15,0,Veracruz
2020-03-20,7,1,0,28,16,0,Veracruz
2020-03-21,1,1,0,29,17,0,Veracruz
2020-03-22,1,0,0,30,17,0,Veracruz
2020-03-23,5,4,0,35,21,0,Veracruz
2020-03-24,0,2,0,35,23,0,Veracruz
2020-03-25,3,2,0,38,25,0,Veracruz
2020-03-26,4,4,0,42,29,0,Veracruz
2020-03-27,4,1,0,46,30,0,Veracruz
2020-03-28,3,1,1,49,31,1,Veracruz
2020-03-29,4,1,0,53,32,1,Veracruz
2020-03-30,4,3,0,57,35,1,Veracruz
2020-03-31,5,2,0,62,37,1,Veracruz
2020-04-01,4,8,1,66,45,2,Veracruz
2020-04-02,10,5,0,76,50,2,Veracruz
2020-04-03,6,6,1,82,56,3,Veracruz
2020-04-04,5,2,0,87,58,3,Veracruz
2020-04-05,8,2,0,95,60,3,Veracruz
2020-04-06,8,6,0,103,66,3,Veracruz
2020-04-07,13,9,0,116,75,3,Veracruz
2020-04-08,18,5,0,134,80,3,Veracruz
2020-04-09,16,11,1,150,91,4,Veracruz
2020-04-10,17,8,0,167,99,4,Veracruz
2020-04-11,19,10,0,186,109,4,Veracruz
2020-04-12,24,9,3,210,118,7,Veracruz
2020-04-13,29,13,1,239,131,8,Veracruz
2020-04-14,17,11,1,256,142,9,Veracruz
2020-04-15,30,28,0,286,170,9,Veracruz
2020-04-16,23,33,1,309,203,10,Veracruz
2020-04-17,18,31,1,327,234,11,Veracruz
2020-04-18,29,16,2,356,250,13,Veracruz
2020-04-19,18,15,4,374,265,17,Veracruz
2020-04-20,44,32,3,418,297,20,Veracruz
2020-04-21,24,38,3,442,335,23,Veracruz
2020-04-22,17,25,2,459,360,25,Veracruz
2020-04-23,17,46,1,476,406,26,Veracruz
2020-04-24,7,25,3,483,431,29,Veracruz
2020-04-25,3,23,8,486,454,37,Veracruz
2020-04-26,0,16,5,486,470,42,Veracruz
2020-04-27,0,15,0,486,485,42,Veracruz
2020-04-28,0,1,0,486,486,42,Veracruz
2020-04-29,0,0,0,486,486,42,Veracruz
2020-02-19,1,0,0,1,0,0,Yucatán
2020-02-20,0,0,0,1,0,0,Yucatán
2020-02-21,0,0,0,1,0,0,Yucatán
2020-02-22,0,0,0,1,0,0,Yucatán
2020-02-23,0,0,0,1,0,0,Yucatán
2020-02-24,0,0,0,1,0,0,Yucatán
2020-02-25,0,0,0,1,0,0,Yucatán
2020-02-26,0,0,0,1,0,0,Yucatán
2020-02-27,0,0,0,1,0,0,Yucatán
2020-02-28,0,0,0,1,0,0,Yucatán
2020-02-29,0,0,0,1,0,0,Yucatán
2020-03-01,0,0,0,1,0,0,Yucatán
2020-03-02,0,0,0,1,0,0,Yucatán
2020-03-03,0,0,0,1,0,0,Yucatán
2020-03-04,0,0,0,1,0,0,Yucatán
2020-03-05,0,0,0,1,0,0,Yucatán
2020-03-06,0,0,0,1,0,0,Yucatán
2020-03-07,1,0,0,2,0,0,Yucatán
2020-03-08,4,1,0,6,1,0,Yucatán
2020-03-09,1,0,0,7,1,0,Yucatán
2020-03-10,2,0,0,9,1,0,Yucatán
2020-03-11,3,0,0,12,1,0,Yucatán
2020-03-12,1,1,0,13,2,0,Yucatán
2020-03-13,5,0,0,18,2,0,Yucatán
2020-03-14,3,0,0,21,2,0,Yucatán
2020-03-15,1,4,0,22,6,0,Yucatán
2020-03-16,2,2,0,24,8,0,Yucatán
2020-03-17,5,6,0,29,14,0,Yucatán
2020-03-18,5,0,0,34,14,0,Yucatán
2020-03-19,8,2,0,42,16,0,Yucatán
